Product Name,Rating,Date,Author,Body,Link
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"July 25, 2017",Kindle Customer,"Needed new shin guards for my daughter to play summer/fall soccer.  They are nice, much more comfortable to wear than other guards we've used in the past.  Way less complaining when she wears them.  One thing I did notice, check the size needed before buying, they seem to run a bit small, at least for my daughter anyways.  Being that it's 8 and 9yr old's, there's a ton of missed kicks on the soccer ball and plenty of good shin kicks instead.  So far they seem to have been able to absorb even the hardest of punts without leaving any bruises or cry's of pain.  It's really cool how they are actually very soft and squishy - until impact, at which point they stiffen up to protect the shin.  Makes them much easier to keep on for the longer practices.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"August 10, 2017",Editor of Lillian's Diaries,"My kid wears these, and his evaluation is 'fine yeah', so i'll paste in my review of the adult-size equivalent:--These are... kinda awesome. I like having a little compression on my calves when being active, and i freakin' hate when the velcro on classic shin guards comes loose and stabs me, or when inserts wander off to some other part of my leg. It's also neat that you don't need to take your socks into consideration, either for holding the guard on your shin (with inserts) or the extra bulk under foot (for stirrup-style guards).The down side? They're a little sweatier than stirrup-style guards, especially under match socks.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"October 27, 2017",ATechnoholic,"My daughters love these for soccer and mountain biking.  Super comfy they wear them and never complain.  1 Star off for the stitching, as many posters have commented, which breaks and unravels easily.  But I’m here to tell you the cure... while you’re here buy some Fray Lock which is sewing thread “glue” for a couple bucks.  Run it over the stitching and it won’t break, or after it does use this to fix/stop unraveling.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"August 21, 2019",Silea,"These fit my grandson well and have been very durable and effective.He needs his parents help to pull them on, but once on the fit well and are fairly comfortable, and he plays sports in the hot humid deep south.I do feel they are a wee bit pricy for what you get.  Costs add up fast for young kiddos sports as they outgrow everything so quickly",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"October 12, 2017",peffer,"Kids loved these. My son put these on when we first received them and didn't take them off for hours. He thought they were super cool. I like the flexibility but do wonder how protective it actually is compared to solid plastic guards. Simply put, they protect well, but not as well as traditional shin guards that have a sold plastic shield. The good news, is that if you want shin protection without a bulky traditional shin guard, then these are perfect. I can see this as a great grappling shin guard or a great judo shin guard ...",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"July 29, 2017",Living it up,These Youth Small size shinguards are tiny and for younger and smaller kids probably from 4-7 years of age.They are high quality and well made. The stretch fabric is supportive and soft while the foam padding is compressive yet durable.They are tight fitting. They won't fit for larger legs.The padding is very protective. It absorbs a good impact and disperses it well. The design of the guards while protective do allow for a good range of movement.They air dry relatively fast and clean up well with a little soap and water.5 stars.,https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"July 24, 2017",Amazon Customer,"These are very interesting shin guards, not the hard plastic strap on kind that go under the socks, but a flexible sleeve with the padding sewn on that goes over the socks.  Do not attempt to put these on without socks on first, because they don't go on easy and are hard to get off.  We made that mistake initially.The plastic padding feels just like a wrestling mat, same give and same feel.  These are definitely more comfortable, and definitely more flexible.  Seems like a good amount of padding.  I really like the ""sleeve"" concept to these.They will fit average sized kids, these are the small/mediums so they will fit kids 3'5"" to 4'1"" tall.  If you have a very husky child the sleeve might not fit as comfortably around the shin, but skinny to average sizes will have no problem.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"July 29, 2017",Earth Spirits,"A great choice for first years of soccer. They fit my 4 year old well and he seemed quite comfortable. They look cool, too. And yes they are protective. At that age there aren't really serious impacts so I couldn't say just how much these can take, but they are definitely sufficient for children's soccer. And my kid feels like Iron Man wearing them.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"August 10, 2017",JKT,"I sure wish I was a kid in this day and age. Growing up, I had to use the wicked uncomfortable plastic shin guards - rigid strips of plastic that slid into little sleeves. They were awful to wear.These things are incredible. They are soft and flexible and my son has no complaints when wearing them. Despite being so soft, they provide a ton of cushiony protection.Simply put, the future is here and it is comfortable.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"July 31, 2017",Bridget,"I like how lightweight and comfortable these are.  She is willing to put them on before practice without any difficulty.  It used to be that they were one of the last things that went on and never before we got to practice.  As i have mentioned before, some shin guards are the equivalent of tying a rock around your shin.I also like that these are machine washable.  That makes a big difference for me.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"September 11, 2017",Kindle Customer,"These shin guards are all one piece unlike the old traditional ones where the sleeve and guards are two separate pieces. The guards are sewn into the sleeve and it is soft and flexible, but hardens on impact. The flexible guard is more comfortable to wear and feels like wearing no guard at all. It is less distracting during play since it stays in place with no tape or additional sleeve required. These give players better mobility due to their low profile, giving improved knee and ankle movement. Shin guards should be worn facing forward. Because they are made directly into the sleeve they can be more difficult to remove than traditional guards.  These can be machine washed and lined dry. This keeps the bacteria down and the guards fresh and clean for each use. They meet the National Operating Committee on Standards for Athletic Equipment (NOCSAE) standard and they are made in the USA. These are definitely winners for me.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"July 19, 2017",Trouble,"My daughter reports that these are the most comfortable shin guards she's ever worn. She loves the feel of them because they're nicely padded and soft. However, they seem to run fairly small. The S/M is really a bit too small for her (she's 11) and will soon need to be passed down to a smaller player. I should have gotten the larger size.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"July 25, 2017",G. Hearn,"I love that there aren't any velcro pieces and they are flexible! My daughter's current shinguards require them to go over her feet and velcro in 2 spots and I think sometimes she walks a little stiff. These are so nice to slip on and slip off, we fight with her current ones to get her socks on and off and as well as her shoes!",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"August 13, 2017",Kat Hooper,Some of the best shin guards we have used.  My boys really like the ease of use of these.  They also like the way they feel when playing.  The protect your shins but they flex and and allow better movement.  Easy to pull on and off.  Also washable to help get rid of the funk.,https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"July 8, 2017",KO,"I like these shin guards because they will stay in place and provide adequate padding without being bulky.  They are quite small.  I thought the medium size would fit my 10 year old, but he could not even get them over his foot.  I would go with an adult medium for him most likely.  As a soccer player, I think these provide all of the protection needed; however, they do provide less protection than other styles that cover more of the shin and even the ankles. These are rubbery rather than a hard shell.  I think it is important to have the right size so that the sleeve is neither too tight or too loose.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"July 31, 2017",James A. Nichols,"I got this for my son. I like that it is pull up rather than Velcro or just put in place. I also like that it is flexible. I'm surprised by how small it is, but for practice in the yard this will work. For games, though, I'll be going back to full size guards.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"August 1, 2017",Craig Stephans,"These are nice shin guards and fit my daughter comfortably.  They are easy to slide on and off, but do a good job staying in place.  The part that goes over the shin is amply padded and does a lot to absorb shock.  Overall, they work well.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,4.0,"July 11, 2017",AshertopiA,"These are small, so I advise ordering one size up.  Otherwise, these are sturdy and fit comfortably.  These are especially good for soccer games and do a good job at protecting the shins.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,3.0,"July 22, 2017",Matt,"The idea behind this shinguard is awesome.  A flexible, comfortable, washable shin guard.  G-Form pulls it off!  Unfortunately where they fail is in sizing.  My son is 8 and as skinny as skinny gets and the shinguard sleeve is very tight to he point where it makes removing them difficult and he falls with the height for the youth small size.  It's too bad because he was really excited about these.  I also feel that these are over priced considering you get get a pair of budget shinguards for 6 bucks.",https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,1.0,"August 30, 2017",Bridget,Used less than a month and they've split apart!,https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"September 24, 2017",Kindle Customer,These are shinguards that work without the need for long socks.  Or you can pull your socks over them.  They offer good protection and the elastic helps them stay put.  I love how easy it is to put them on.,https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14
G-Form Youth PRO-S Compact Shinguard-Blk-L/XL,5.0,"September 16, 2018",M. Sorensen,Bought for my daughter and she really likes them she said it feels like she has nothing on. My daughter says they are a 10 in her book. They arrived on time and as described.,https://amazon.com/G-Form-Youth-PRO-S-Compact-Shinguard-Blk-L/product-reviews/B01N9HKXK2/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"April 29, 2019",Candice,These shin guards are very nice and comfortable! My 8yr old son is very happy! His last pair rubbed him raw and they were very uncomfortable. He is 8yrs old and I ordered the Medium very happy I did they fit perfect!The best part of these shin guards are there is no uncomfortable straps digging into your legs! Very satisfied with these! I highly recommend!,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 9, 2019",La Reya,My 5 year old loved this product! He said they were better than the adidas ones he had!They felt super light and covered his shins really well! Would recommend to anyone looking!,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",4.0,"July 9, 2019",Candice,These are nice shin guards. The plastic guard slides right down in a sleeve that holds it in place. It’s nice because they don’t sit right on the leg. The sleeve is a breathable material that helps my son not get to hot. Only downfall is the sleeve that holds the guard isn’t super stretchy so it doesn’t stay put without socks. It isn’t tight enough to stay put on my son’s legs. But with his soccer socks on they stay just fine. Good value for the money.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"March 31, 2019",Tiffanie Armendariz,"I bought these in size medium for my 6 year old daughter and they fit her just right. She prefers how these fit compared to the ones held on by Velcro straps. They are well made and the shape of the plastic guard is comfortable. The plastic guard fits inside a sleeve in the cuff so it stays in place, even if your child refuses to wear them under their socks like mine does.  Good shin guards and competitive price.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 29, 2019",Neena Walls,I actually bought these for myself. My kids are always wanting to play soccer in backyard and keep kicking me in the shins. These are so easy to slide right on using the sleeve. Lightweight and comfortable.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"August 12, 2019",Eagle,"My son thinks these shin guards are comfortable and nice looking!  It also provides good protection for his shins given it's a hard shin guard.  He's currently playing competitive soccer and the last pair got too small.  I'm glad I found these, which were cheaper and works just as well.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"July 17, 2019",Jennifer,"Great fit for my daughter, she says they are comfy to wear. Good deal, like the design of them.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 13, 2019",Ornojo,"Very good protection, you only have to be careful with sizing.Overall it's a great product for the money, the thing I liked the most is the little bag in the sleeve, for the shin pad, it helps for not letting the shin pad to move across my shins.Recommended",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"May 24, 2019",Alexandria,"Good quality shin guards. I use them for barbell deadlifts. I’m an adult 5’7” and the large ones fit perfectly, but my legs are not that big though. Definitely worth the price",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 19, 2019",Emil Ordoñez,I can hardly feel it and the guard is sturdy. i wish the sucks were a little more tear resistance. other than that i'm very pleased.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"April 28, 2019",Candice,"I bought these for my 8 year old son, he is a very large boy and it’s been hard to find shin guards that fit him well and aren’t uncomfortable when he is playing soccer. These are absolutely perfect! They are durable and don’t bother him at all!!",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",2.0,"April 24, 2019",La Reya,"There's no way these are adult sizes. The small one is for like a 6 years old. My son is 10 and less than 4'6"" and the size Small covers maybe half of what it should. He is defiitely a Large and he's not tall. Take a look at the credit card besides it and figure it out for yourselves.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"August 6, 2019",Allie,"Really great. Easy for my daughter to get on and off, didn't Slip and stayed in place. Over all very happy with these. Will be buying a second pair for my son",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"April 5, 2019",La Reya,These are amazing and fit my kids well. They like the sleeves and like them better than the ones that are attached under the foot! Now I just need to buy a few more pair for soccer season coming up! These protect their shins superbly!,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"March 4, 2019",grant,The sleeves are very practical. They have pockets in the front that make it very easy to put and remove the shin guards. My son really love them.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",3.0,"June 15, 2019",Always a Mom,Over all it's okay but the sleeve started tearing after using for 2 weeks & stretched alot to a point where sleeves cannot hold the guard properly. They should have made the sleeve with durable material to stay longer also some sort of strap to hold in case the sleeve got damaged. Another drawback is end of the match lot of sweat behind the guard due to less breathability. Because of the protection itoffers it deserves 4 start but reducing one start due to durability concerns.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 19, 2019",Henry De Dios,"These are the perfect shin guards for me! Appropriate size, not too big and not too small. I’m around 5’11 and 180lbs, with average size calfs. The pads cover what they need to and the elastic holder sleeves are also not too tight, and really breathable. Perfect for under normal soccer socks. I do need to add some tape if I use the sleeves without soccer socks over top. Great product! Would recommend!",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"July 26, 2019",skm,"These are the perfect practice shin guards. No large heavy socks needed, lightweight and practical. Wouldn’t use them for games though.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"July 12, 2019",Jereme,"I had high Hope's for this product and sadly it went from excited when I got the product, to true disappointment. After a week of using the product, it failed. The guards themselves are sturdy which is great. But the fabric is very, very cheap. Did I mention that the fabric is very, very cheap. They're stretched out already and I'm not doing anything but slipping them on and off, like a sock. The material won't even hold the shin guards in. And yes I did get the right size. Maybe i should of went a size smaller, not sure.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"December 17, 2019",Michael Mueller,We bought these as a replacement for my son’s regular shin guards age (4) he hated that the foam would stick to his skin. So when we got these it made it that much easier. He never complains and we can put the sleeves on before hand and wait to put the shin Guards on. Great investment for any soccer player.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"November 1, 2019",Candice,My daughter is 7 and has been wanting to try these type of shin guards versus the ones you have to put around your foot. These work perfect for her. They are easy enough for her to put on and they offer just the right amount of comfortability. Definitely worth it and at such an affordable price! They are very comparable to other brands which charge much more!,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",2.0,"February 11, 2020",La Reya,"Bought on Feb 7th, worn 2 times and already falling apart. Its a shame too because my son really likes these. He has very sensative skin and breaks out if the guard is directly on his shin. Cant wear the sleeves anymore as the top stitching has come apart and now the guard moves all over the place.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"November 24, 2019",Amanda Heine,"I had to get something that would go under my son's socks, and this works perfectly. I don't like the fact that the manufacturer has to lie and say this offers ankle protection, because it clearly doesn't, but they are good shin guards.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"April 30, 2019",Benson,My husband plays soccer every week and likes how lightweight these are. The sleeves are comfortable and stay put and he said these are his new favorite shin guards. We sized up because it was a bit confusing and mentioned youth but probably would have been fine ordering normal size.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"September 5, 2019",JJinNY,"I used to own adidas and nike shin guards. They were too expensive, but this one is above average quality. Pretty cheap compared to high end guards but better in quality than those. I used it 3 times for my soccer game and really loving it. Best thing about this shin guard is, it does not fall off. 5 out of 5.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"February 26, 2020",Rachel,"I bought these because I always end up with bad bruises on my shins from sparring. They are not foam, they are hard plastic. So while they do protect my shins nicely, it hurts the other person when they hit it. They are light and comfortable to wear. I am 5'10"" and they cover most of my shins well.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
